ID	Titolo del documento	Anno	Vol.	Carta-nr	Carta-lett	Quest.	Note	Nome	Categoria	Titolo categoria	Sottocategoria	Titolo sottocategoria
	1645.09.tif	1940	IX	1645				1645. ho vuotato il forno col tirabrace [palo che serve a rimuovere la brace], e l'ho pulito	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1646.09.tif	1940	IX	1646				ho vuotato il forno col tirabrace [palo che serve a rimuovere la brace], *e l'ho pulito col fruciandolo* [pertica munita alla cima di cenci o di un fascio d' erbe].	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1647.09.tif	1940	IX	1647				*ho sfornato* il pane *con la pala,* ed ho cotto una schiacciata [pane di forma piatta].	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1648.09.tif	1940	IX	1648				ho sfornato il pane con la pala, *ed ho cotto una schiacciata* [pane di forma piatta].	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1649.09.tif	1940	IX	1649				*la mollica* non mi piace; voglio *la crosta!*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1650.09.tif	1940	IX	1650	a			*un tozzo* di pane *per carità!* 	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1650.09.tif	1940	IX	1650	b			la tavola è piena di *briciole.*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1651.09.tif	1940	IX	1651				ho tolto il pane *dalla tazza,* perchè *s'inzuppava* troppo.	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1652.09.tif	1940	IX	1652				per la tua festa *ti farò....* [alcuni dolci casalinghi]	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1653.09.tif	1940	IX	1653				non sa *cucinare!* la carne è cruda, e non si può mangiare.	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1654.09.tif	1940	IX	1654				non sa cucinare! la carne *è cruda,* e non si può *mangiare.*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1655.09.tif	1940	IX	1655				*se l'arrosto* fosse cotto, *ne mangerei* volentieri.	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1656.09.tif	1940	IX	1656				mi piace tanto *la torta di farina di castagne.*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1657.09.tif	1940	IX	1657	a			con la farina di castagne si fanno *i castagnacci* [torte di farina, cotte in piccoli testi al forno]. 	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1657.09.tif	1940	IX	1657	b			come mi piacciono *i necci* [schiacciatelle di farina, cotte tra due dischi di ferro o di terra cotta, arroventati]!	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1658.09.tif	1940	IX	1658				il riso *è crudo; assaggiatelo* [riferito a una sola persona]!	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1659.09.tif	1940	IX	1659				mentre *la carne cuoce, sbuccio* le patate.	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1660.09.tif	1940	IX	1660				ora *non c'è bisogno d'intaccare* [ cominciare] questa salciccia.	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1661.09.tif	1940	IX	1661				*se sarai buono,* ti comprerò la regolizia.	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1662.09.tif	1940	IX	1662				se sarai buono, *ti comprerò la regolizia.*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1663.09.tif	1940	IX	1663				*posso succhiare il midollo* di quest'osso?	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1664.09.tif	1940	IX	1664				*il caffè* ha fatto *molta posa,* perché l'hai macinato male.	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1665.09.tif	1940	IX	1665				il caffè ha fatto molta posa, perché *l'hai macinato male.*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1666.09.tif	1940	IX	1666				il caffè è amaro; *mettici lo zucchero!*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1667.09.tif	1940	IX	1667				non mi piace *la salsa;* dammi *la frittata!*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1668.09.tif	1940	IX	1668				*t'invito a desinare!*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1669.09.tif	1940	IX	1669				*a che ora fai la prima colazione?*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1670.09.tif	1940	IX	1670				a che ora *pranzi ~ ceni?*	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1671.09.tif	1940	IX	1671				a che ora fai *lo spuntino* [di mattina, tra la prima colazione e il pranzo] *~ la merenda* [nel pomeriggio, prima di cena]?	XV	Le faccende domestiche.	1	La cucina, gli utensili e le stoviglie. lIl pane e gli altri cibi.
	1672.09.tif	1940	IX	1672				*si fila con la rocca* e col fuso.	XV	Le faccende domestiche.	2	Filare e tessere
	1673.09.tif	1940	IX	1673		a		*quella filatrice* fila bene. 	XV	Le faccende domestiche.	2	Filare e tessere
	1673.09.tif	1940	IX	1673		b		non posso *prillare il fuso,* perché mi fa male il dito.	XV	Le faccende domestiche.	2	Filare e tessere
	1674.09.tif	1940	IX	1674				*ho finito il pennecchio* [quel tanto di lana che si mette sulla rocca, per filarlo].	XV	Le faccende domestiche.	2	Filare e tessere
	1675.09.tif	1940	IX	1675				è *una matassa arruffata,* non trovo il bandolo.	XV	Le faccende domestiche.	2	Filare e tessere
	1676.09.tif	1940	IX	1676				è una matassa arruffata, *non trovo il bandolo.*	XV	Le faccende domestiche.	2	Filare e tessere
	1677.09.tif	1940	IX	1677	a			per far la matassa, *devi adoperare l'aspo.*	XV	Le faccende domestiche.	2	Filare e tessere
	1677.09.tif	1940	IX	1677	b			si è rotto *l'arcolaio,* e non posso *dipanare.*	XV	Le faccende domestiche.	2	Filare e tessere
	1678.09.tif	1940	IX	1678				portami *un gomitolo di filo sottile!*	XV	Le faccende domestiche.	2	Filare e tessere
	1679.09.tif	1940	IX	1679	a			quello è *il telaio per tessere.* 	XV	Le faccende domestiche.	2	Filare e tessere
	1679.09.tif	1940	IX	1679	b			fa il mestiere *della tessitrice.*	XV	Le faccende domestiche.	2	Filare e tessere
	1680.09.tif	1940	IX	1680	a			*i ritti* del telaio sono....	XV	Le faccende domestiche.	2	Filare e tessere
	1680.09.tif	1940	IX	1680	b			*le traverse* del telaio sono....	XV	Le faccende domestiche.	2	Filare e tessere
	1681.09.tif	1940	IX	1681				altre parti del telaio sono....	XV	Le faccende domestiche.	2	Filare e tessere
	1682.09.tif	1940	IX	1682				il mio *vestito è di seta ~ di panno ~ di velluto.*	XV	Le faccende domestiche.	2	Filare e tessere
	1683.09.tif	1940	IX	1683				bisogna *mettere a molle i panni* da lavare.	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1684.09.tif	1940	IX	1684	a			bisogna mettere a molle i panni *da lavare.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1684.09.tif	1940	IX	1684	b			vado *al lavatoio.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1685.09.tif	1940	IX	1685				leva.... [l'asse o la pietra su cui si lava] *e sciacqua* i panni!	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1686.09.tif	1940	IX	1686	a			mentre [ella] *lavava, cantava* sempre la stessa canzone. 	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1686.09.tif	1940	IX	1686	b			*si pulisce* con acqua e sapone.	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1687.09.tif	1940	IX	1687				non posso *fare il bucato,* mi manca il sapone.	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1688.09.tif	1940	IX	1688				non posso fare il bucato, *mi manca il sapone.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1689.09.tif	1940	IX	1689				*portami....* [il recipiente per fare il bucato]!	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1690.09.tif	1940	IX	1690				*il ranno* non è buono, perché si è rotto *il ceneracciolo.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1691.09.tif	1940	IX	1691	a			*strizza* i panni bagnati! 	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1691.09.tif	1940	IX	1691	b			*tendi* la corda per asciugare i panni!	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1692.09.tif	1940	IX	1692				*il ferro* [da stirare] *scotta;* dammi *la presa* [per tenere il ferro caldo]!	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1693.09.tif	1940	IX	1693				fa *stirare con l'amido* queslo collelto!	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1694.09.tif	1940	IX	1694				*il sarto imbastisce la giacca,* poi te la proverà.	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1695.09.tif	1940	IX	1695				il sarto imbastisce la giacca, *poi te la proverà.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1696.09.tif	1940	IX	1696				*la sarta cuciva* bene, ma tu *cuci* male.	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1697.09.tif	1940	IX	1697				*brava! hai cucito bene;* la cucitura è salda!	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1698.09.tif	1940	IX	1698				brava! hai cucito bene; *la cucitura è salda!*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1699.09.tif	1940	IX	1699				fai *i punti* troppo *fitti ~ radi.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1700.09.tif	1940	IX	1700				dammi *le forbici e il ditale per attaccare* un bottone!	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1701.09.tif	1940	IX	1701				*attacca questo bottone!*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1702.09.tif	1940	IX	1702				non posso *infilare* l'ago, perché ha *la cruna* troppo stretta.	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1703.09.tif	1940	IX	1703				*l'ago si è sfilato.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1704.09.tif	1940	IX	1704				*fa il nodo alla gugliata!*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1705.09.tif	1940	IX	1705				*avvolgi* il filo *al rocchetto!*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1706.09.tif	1940	IX	1706				per queslo *strappo,* ci vuole *una toppa, non un rammendo.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1707.09.tif	1940	IX	1707				quest'abito *è tutto a brandelli.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1708.09.tif	1940	IX	1708				non posso *foderare,* mi manca *la fodera.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1709.09.tif	1940	IX	1709				quest'*occhiello* è troppo *largo.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1710.09.tif	1940	IX	1710				*si è staccata la fibbia* [dei calzoni].	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1711.09.tif	1940	IX	1711				*non so ricamare.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1712.09.tif	1940	IX	1712				*le pieghe* non stanno bene; *fa delle crespe* [pieghe fitte  che si formano, tirando il filo che attraversa una stoffa]!	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1713.09.tif	1940	IX	1713				non ho *i ferri per fare la calza.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1714.09.tif	1940	IX	1714				*smettila* di fare la calza! bisogna *orlare i fazzoletti.*	XV	Le faccende domestiche.	3	Lavare, stirare, cucire, ecc.
	1715.09.tif	1940	IX	1715				*casco dal sonno!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1716.09.tif	1940	IX	1716				*riposiamoci, riposati* anche tu!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1717.09.tif	1940	IX	1717				*si è coricato,* ma non può addormentarsi.	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1718.09.tif	1940	IX	1718				si è coricato, *ma non può addormentarsi.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1719.09.tif	1940	IX	1719				*ho passato la notte,* senza chiuder occhio.	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1720.09.tif	1940	IX	1720	a			ho passalo la notte, *senza chiuder occhio.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1720.09.tif	1940	IX	1720	b			ha sonno, l'ho visto *fregarsi* gli occhi.	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1721.09.tif	1940	IX	1721				è andato *a dormire, senza spogliarsi.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1722.09.tif	1940	IX	1722				non *dormo* mai *prima delle undici.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1723.09.tif	1940	IX	1723	a			era *sdraiato* in terra, *addormentato.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1723.09.tif	1940	IX	1723	b			*dormirò* oggi e *veglierò* stanotte.	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1724.09.tif	1940	IX	1724	a			egli non dorme mai, senza *sognare.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1724.09.tif	1940	IX	1724	b			non posso dormire, perché ti sento *russare.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1725.09.tif	1940	IX	1725				mentre *dormivo, avevo l'incubo.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1726.09.tif	1940	IX	1726				*dorme come un....*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1727.09.tif	1940	IX	1727				sei *scoperto, cuopriti!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1728.09.tif	1940	IX	1728				*mi sono un po' appisolato.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1729.09.tif	1940	IX	1729				*non vuole svegliarsi;* sveglialo tu!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1730.09.tif	1940	IX	1730				non vuole svegliarsi; *sveglialo tu!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1731.09.tif	1940	IX	1731				*noi ci leviamo* [da letto], all'ora che vi levate voi	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1732.09.tif	1940	IX	1732				noi ci leviamo [da letto], *all'ora che vi levate voi.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1733.09.tif	1940	IX	1733				*quanto ci metti a vestirti?*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1734.09.tif	1940	IX	1734				bisogna che [egli] *si vesta ~* [essi] *si vestano* presto; [egli, ella] è ~ [essi - e] sono già *vestito. -a, -i, -e.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1735.09.tif	1940	IX	1735				*lavati nella catinella!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1736.09.tif	1940	IX	1736				*ti devi pettinare col pettine fitto ~ rado!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1737.09.tif	1940	IX	1737				non bisogna *guardarsi* sempre *allo specchio!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1738.09.tif	1940	IX	1738				portami *la spazzola* [per i vestiti], che mi voglio *spazzolare!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1739.09.tif	1940	IX	1739				mettiti *la flanella, la camicia e le mutande!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1740.09.tif	1940	IX	1740				*stacca i polsi dalle maniche* della camicia!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1741.09.tif	1940	IX	1741				*abbottonati il colletto* [della camicia]!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1742.09.tif	1940	IX	1742				*fa il fiocco alla cravatta!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1743.09.tif	1940	IX	1743				[egli] *ha....* [l'estremità anteriore della camicia] ~ .... [quella posteriore] *tutta rotta.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1744.09.tif	1940	IX	1744				*il cappello* [di feltro] *è sgualcito;* dammi il berretto!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1745.09.tif	1940	IX	1745				il cappello [di feltro] è sgualcito; dammi *il berretto!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1745bis.09.tif	1940	IX	1745			Illustrazioni	il cappello [di feltro] è sgualcito; dammi *il berretto!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1746.09.tif	1940	IX	1746				d'estate, *mi metto il cappello di paglia.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1747.09.tif	1940	IX	1747				*levati il cappello* [per salutare]!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1748.09.tif	1940	IX	1748				*cambiati il vestito* [parlando a un uomo]*! ~ cambiati il vestito* [parlando a una donna]!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1748bis.09.tif	1940	IX	1748			Illustrazioni	*cambiati il vestito* [parlando a un uomo]*! ~ cambiati il vestito* [parlando a una donna]!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1749.09.tif	1940	IX	1749	a			mettiti *i calzoni nuovi!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1749.09.tif	1940	IX	1749	b			ho un paio di scarpe *nuove.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1750.09.tif	1940	IX	1750				i tuoi calzoni sono *strappati,* bisogna *rattopparli.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1751.09.tif	1940	IX	1751				*levati il panciotto!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1752.09.tif	1940	IX	1752				*è freddo,* mettetevi [parlando a due o più persone] il cappotto [col cappuccio]!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1753.09.tif	1940	IX	1753				è freddo, *mettetevi* [parlando a due o più persone] *il cappotto* [col cappuccio]!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1754.09.tif	1940	IX	1754	a			ho *un mantello* largo. 	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1754.09.tif	1940	IX	1754	b			mettili *il cinturino* [di cuoio, per stringere alla vita i calzoni]!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1755.09.tif	1940	IX	1755	a			dammi *la cuffia!* 	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1755.09.tif	1940	IX	1755	b			mettiti *il busto!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1756.09.tif	1940	IX	1756				*è uscita senza mettersi il fazzoletto* [in testa], e ha soltanto il fazzoletto cinto [alla testa].	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1756bis.09.tif	1940	IX	1756			Illustrazioni	*è uscita senza mettersi il fazzoletto* [in testa], e ha soltanto il fazzoletto cinto [alla testa].	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1757.09.tif	1940	IX	1757				è uscita senza mettersi il fazzolello [in testa], *e ha soltanto il fazzoletto cinto* [alla testa].	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1758.09.tif	1940	IX	1758	a			cambiati *la gonnella!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1758.09.tif	1940	IX	1758	b			levali *la....* [specie di sottana che si lega in cintura e si rovescia sul capo]!	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1759.09.tif	1940	IX	1759	a			hai *il grembiule sporco.* 	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1759.09.tif	1940	IX	1759	b			la tua veste è sudicia, c'è *una macchia.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1760.09.tif	1940	IX	1760				piglia *il fazzoletto* [da naso] *dalla tasca!*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1761.09.tif	1940	IX	1761	a			[ella] *mi ha regalato un nastro.* 	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1761.09.tif	1940	IX	1761	b			quella ragazza porta *troppi nastri.*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1762.09.tif	1940	IX	1762				*com'è azzimato!* sembra un....	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1763.09.tif	1940	IX	1763				com'è azzimato! *sembra un....*	XVI	Il riposo, il sonno e il risveglio. Vestirsi, lavarsi, pettinarsi, ecc. Il costume.		
	1764.09.tif	1940	IX	1764				*desidero che non s'annoi;* fallo divertire!	XVII	Il giuoco e lo svago.		
	1765.09.tif	1940	IX	1765				desidero che non s'annoi; *fallo divertire!*	XVII	Il giuoco e lo svago.		
	1766.09.tif	1940	IX	1766				*tu suona....* [lo strumento più usato per accompagnare il canto], che io canto una bella canzone.	XVII	Il giuoco e lo svago.		
	1767.09.tif	1940	IX	1767				tu suona.... [lo strumento più usato per accompagnare il canto], *che io canto una bella canzone.*	XVII	Il giuoco e lo svago.		
	1768.09.tif	1940	IX	1768				ora *ti cantiamo un, - a....* [canto caratteristico a più voci]	XVII	Il giuoco e lo svago.		
	1769.09.tif	1940	IX	1769				sei *un bravo....* [poeta improvvisatore], e hai vinto la gara.	XVII	Il giuoco e lo svago.		
	1770.09.tif	1940	IX	1770				sei un bravo.... [poeta improvvisatore], *e hai vinto la gara.*	XVII	Il giuoco e lo svago.		
	1771.09.tif	1940	IX	1771				[essi] cantano *a botta e risposta.*	XVII	Il giuoco e lo svago.		
	1772.09.tif	1940	IX	1772				hai sbagliato *il verso e la rima!*	XVII	Il giuoco e lo svago.		
	1773.09.tif	1940	IX	1773				*si è fermato alla prima strofa,* e non ricorda il ritornello.	XVII	Il giuoco e lo svago.		
	1774.09.tif	1940	IX	1774				si è fermato alla prima strofa, *e non ricorda il ritornello.*	XVII	Il giuoco e lo svago.		
	1775.09.tif	1940	IX	1775				io *suono il clarinetto* e lui, *il flauto.*	XVII	Il giuoco e lo svago.		
	1776.09.tif	1940	IX	1776				perché *non zufoli più?* si è rotto lo zufolo.	XVII	Il giuoco e lo svago.		
	1777.09.tif	1940	IX	1777	a			perché non zufoli più? si è rotto *lo zufolo.* 	XVII	Il giuoco e lo svago.		
	1777.09.tif	1940	IX	1777	b			suonano +il corno marino.+	XVII	Il giuoco e lo svago.		
	1778.09.tif	1940	IX	1778				*suona il violino,* vogliamo danzare!	XVII	Il giuoco e lo svago.		
	1779.09.tif	1940	IX	1779				suona il violino, *vogliamo danzare!*	XVII	Il giuoco e lo svago.		
	1780.09.tif	1940	IX	1780				*ballano....* [alcuni balli antichi ricordati dalla fonte]	XVII	Il giuoco e lo svago.		
	1781.09.tif	1940	IX	1781				ballano*....* [alcuni balli antichi ricordati dalla fonte]	XVII	Il giuoco e lo svago.		
	1782.09.tif	1940	IX	1782				*a che giuoco giochiamo?*	XVII	Il giuoco e lo svago.		
	1783.09.tif	1940	IX	1783				*tiriamo a sorte!*	XVII	Il giuoco e lo svago.		
	1784.09.tif	1940	IX	1784				non voglio *perdere,* perché *ho perduto abbastanza.*	XVII	Il giuoco e lo svago.		
	1785.09.tif	1940	IX	1785	a			sei *un giocatore sfortunato.* 	XVII	Il giuoco e lo svago.		
	1785.09.tif	1940	IX	1785	b			sono *fortunato.*	XVII	Il giuoco e lo svago.		
	1786.09.tif	1940	IX	1786				*sono sicuro di vincere.*	XVII	Il giuoco e lo svago.		
	1787.09.tif	1940	IX	1787				*mischia le carte!* e tu alza il mazzo!	XVII	Il giuoco e lo svago.		
	1788.09.tif	1940	IX	1788				mischia le carte! *e tu alza il mazzo!*	XVII	Il giuoco e lo svago.		
	1789.09.tif	1940	IX	1789				*la briscola e la scopa non le so fare.*	XVII	Il giuoco e lo svago.		
